Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,LoanAmount,LoanDuration,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalLiabilities,JobTenure,NetWorth,LoanToIncomeRatio,SavingsToLoanRatio
45,48083,736,1,0,34842,36,239,0.315,0.06,0,1,0,4,13,12258,1592,27377,12,61764,0.7246069378587472,0.3518066756593864
64,46036,780,0,1,46851,48,918,0.255,0.239,0,4,0,38,38,18600,12329,86944,7,139210,1.0176814301540065,0.3969947921113293
59,66416,606,0,1,140472,60,444,0.254,0.08,0,3,0,42,23,7240,299,72676,15,231104,2.115000677537377,0.051540153623828
19,75876,620,0,1,51920,36,408,0.319,0.065,0,3,1,10,0,49491,21347,95876,1,184551,0.684265324143021,0.953198127925117
25,86695,620,1,3,13737,84,1002,0.348,0.139,0,1,0,24,3,70009,21226,12983,7,478829,0.1584502168496816,5.096011064201485
22,39369,665,0,2,64282,84,187,0.117,0.057,0,1,0,20,2,31915,6308,99401,0,73778,1.632766065532131,0.4964765178974223
25,79086,757,0,0,154435,120,3367,0.326,0.511,0,1,1,35,2,57312,16336,227872,5,-55586,1.9527229506745736,0.3711051827294154
42,52493,647,0,0,95616,24,867,0.606,0.198,0,1,0,8,8,36897,8300,155701,2,134050,1.8214653103211795,0.3858832634364182
26,52572,488,0,4,31440,120,313,0.044,0.071,0,2,0,18,2,8096,2247,43762,5,182157,0.5980256024955776,0.2574981711777615
48,40486,821,0,3,54652,120,803,0.358,0.238,0,2,0,22,14,21146,10310,47659,13,167716,1.349865388890261,0.386913801621137
48,28599,606,0,0,54827,48,660,0.195,0.277,0,0,0,5,13,12348,6652,71843,5,57964,1.917027972027972,0.2252133946158896
19,29056,814,0,4,24316,72,334,0.242,0.138,0,3,0,11,0,3696,2437,25317,0,118936,0.8368379392229067,0.1519924332771312
22,40729,781,0,1,87486,12,457,0.072,0.135,0,1,0,28,3,18176,1276,151816,3,16268,2.1479499140682545,0.2077565809777452
73,96181,665,0,4,145939,12,1213,0.109,0.151,0,3,0,16,29,4338,25490,145353,15,348353,1.5173213283150693,0.0297245443332876
68,48556,588,0,0,94939,12,576,0.355,0.142,0,2,0,44,23,11003,8617,167696,18,77947,1.955207282163231,0.115894248999368
45,25172,740,0,1,24113,12,244,0.027,0.116,0,4,0,34,22,5998,1715,32997,6,66067,0.9578913915703332,0.2487351745873766
61,38806,573,0,1,58414,60,635,0.279,0.196,0,1,1,3,28,30241,5961,52616,4,75790,1.5052438992965187,0.517692373534195
38,117019,507,0,2,73900,84,3183,0.047,0.326,0,0,0,21,8,23998,22507,43825,17,433169,0.6315159801743292,0.3247317357004641
58,35172,712,0,1,19709,72,617,0.098,0.211,0,3,0,9,15,20439,5545,7630,16,141611,0.5603445824922526,1.036986301369863
38,120699,550,0,1,36010,24,4845,0.53,0.482,0,3,0,24,8,69110,23275,24916,16,178491,0.2983429991714996,1.9191358196106745
49,73868,717,0,1,31991,84,3314,0.33,0.538,0,0,0,6,10,30829,17478,54618,0,66270,0.4330774749895084,0.9636471617904476
34,92724,790,0,1,10576,12,3556,0.443,0.46,0,1,1,32,12,80704,8303,15690,15,300808,0.1140576974925856,7.630140871702752
69,32752,637,0,4,67027,36,1201,0.315,0.44,0,2,0,31,50,17952,1214,94667,12,73328,2.046438494183739,0.2678283702333353
74,54694,795,0,0,18224,72,2408,0.213,0.528,0,1,0,17,23,45420,704,30516,21,99389,0.3331931620806289,2.492181069958848
18,47836,706,0,1,59047,72,763,0.201,0.191,0,2,0,20,0,5959,6238,52623,0,-13046,1.2343374375483411,0.1009178973038883
21,57670,613,0,0,112361,120,897,0.347,0.187,0,3,0,16,2,6225,1113,128413,0,86471,1.9483102425829275,0.0554012922518289
39,66986,591,0,3,100203,120,2850,0.282,0.511,0,3,0,35,18,59709,18290,160524,18,-32016,1.495857405168167,0.5958744161909704
21,56953,797,0,1,16181,36,1436,0.158,0.303,0,0,1,36,0,17209,8622,18054,3,168141,0.2841064718895951,1.0634655790384375
57,82539,520,0,0,43028,84,1757,0.388,0.255,0,0,0,21,23,36862,5278,75072,9,248420,0.5212987642355221,0.8566780543354482
54,40601,792,0,0,55789,84,224,0.367,0.066,0,1,0,2,25,27237,11444,98732,3,46231,1.3740456135165755,0.4882057716436637
26,35637,657,1,2,35198,24,519,0.215,0.175,0,0,1,14,3,2174,720,39819,3,-976,0.9876536281497278,0.0617631182704054
37,55052,712,0,3,30237,48,346,0.335,0.075,0,0,1,39,5,11025,10561,34865,16,100857,0.5492343741485478,0.364607447582512
26,67361,661,0,1,128685,24,2744,0.587,0.489,0,3,0,6,5,32744,709,202084,7,-52223,1.9103500489890444,0.254448813390734
59,37685,534,2,1,24074,24,294,0.107,0.094,0,4,0,25,34,18070,8296,42025,20,81978,0.6388048612216738,0.750571131879543
60,35258,785,0,3,42443,84,542,0.286,0.184,0,1,0,15,35,5271,4505,60110,4,80910,1.203749397316997,0.1241871642635001
50,25974,600,2,4,16748,24,221,0.507,0.102,0,0,1,42,15,20683,4592,15331,1,92694,0.6447738209817132,1.234879694310108
49,45489,743,2,0,94225,48,1205,0.406,0.318,0,0,0,32,21,20264,13030,60942,11,186919,2.0713343591998243,0.2150574151508076
47,25652,740,0,1,24809,48,427,0.261,0.2,1,1,0,41,26,18990,911,25884,7,30973,0.9670993645967332,0.7654171704957679
62,58677,465,1,2,60574,60,2483,0.178,0.508,0,0,0,33,38,8324,9464,83332,7,29438,1.032311939738914,0.1374164259182831
64,149930,578,0,1,95072,60,6648,0.494,0.532,1,0,0,4,42,120298,38614,49988,24,521290,0.6341050216432893,1.265322436443575
55,11204,516,2,4,19798,84,57,0.394,0.061,0,0,0,32,26,7587,2948,27321,18,-7313,1.7668897813476128,0.3832011717763523
56,76636,551,0,1,40909,36,2014,0.562,0.315,0,2,0,6,20,62185,11942,51833,15,269111,0.5338022104205541,1.520043999022244
58,86478,817,0,1,130145,12,1758,0.205,0.244,0,2,0,9,12,55975,4931,192518,11,6330,1.504931833161808,0.4300938945491986
64,37365,693,0,1,21755,12,237,0.686,0.076,0,3,0,4,14,27975,9471,9495,12,101052,0.5822137772306375,1.2858521787093216
44,48498,596,0,0,33275,12,884,0.171,0.219,1,1,0,0,21,34688,9159,50579,15,146283,0.6860966205488773,1.042432984733742
73,36283,635,0,1,8644,60,1072,0.228,0.355,0,0,0,13,46,21489,279,4496,13,141020,0.2382317274831882,2.4857142857142858
44,90244,698,2,0,31354,60,774,0.39,0.103,0,1,0,22,12,77238,19550,50680,21,485931,0.3474319906920051,2.4633391803540103
69,16123,725,0,1,11775,84,104,0.5,0.077,0,3,0,33,36,9395,4441,8863,15,31862,0.7302778466881668,0.7978091032608695
26,47809,560,0,1,79198,48,643,0.261,0.161,0,3,0,37,6,22354,2265,138739,5,-60525,1.656515373352855,0.2822510385232137
74,11549,724,2,4,22604,12,419,0.313,0.435,0,1,0,7,19,7371,3016,22361,5,20677,1.9570562770562767,0.326078301260783
36,41440,613,0,0,5815,36,1520,0.427,0.44,0,1,1,30,13,22622,12393,1749,9,170515,0.1403199729736251,3.889614855570839
54,83572,638,1,1,122855,48,2055,0.67,0.295,0,1,0,28,17,46560,14992,232152,0,123312,1.4700321874289544,0.3789802695839031
30,28717,673,1,1,24193,12,978,0.131,0.409,0,2,0,48,9,14722,8485,12931,2,39789,0.8424333170833623,0.6084979747044722
59,49451,595,1,3,31274,120,1816,0.344,0.441,0,1,1,35,29,32466,12927,10031,17,239732,0.632411227048451,1.0380815347721823
31,31752,714,0,3,32881,36,558,0.378,0.211,0,0,0,30,11,5293,3718,42817,11,88431,1.035524202437565,0.1609695274010096
74,120494,748,2,1,24269,84,4917,0.206,0.49,0,1,0,29,48,45138,21327,12887,1,338009,0.2014108469231088,1.8598269468479605
36,48684,476,0,4,9578,36,492,0.133,0.121,1,2,1,35,8,6081,4532,10398,15,238459,0.1967341070144808,0.6348261822737238
70,61818,562,2,0,9664,60,322,0.569,0.063,0,3,0,29,50,32877,2069,15294,7,94919,0.1563273427263462,3.4016554578375584
75,144115,606,0,1,128655,12,1427,0.233,0.119,0,3,0,5,17,97481,7930,119690,13,200618,0.8927183657609148,0.7576871657754011
64,108794,649,0,0,62949,24,4063,0.174,0.448,0,0,0,17,27,76240,28150,121440,13,149050,0.5786019578105611,1.211119936457506
63,86877,850,2,2,74368,24,1378,0.149,0.19,0,1,0,9,39,13175,5761,142339,6,285584,0.8560049724901586,0.177157148812005
51,165817,694,1,4,241922,60,4307,0.212,0.312,0,0,0,30,32,98388,22335,303084,5,327873,1.4589610295625324,0.4066913852754802
19,36858,562,0,0,50770,84,815,0.417,0.265,0,0,0,16,0,11516,7957,61928,0,7071,1.3774112157139369,0.2268223986133816
53,75040,625,1,3,126583,120,1416,0.471,0.226,0,3,0,13,27,36068,18887,213809,24,136,1.6868511880172172,0.2849333249067812
56,58897,552,1,4,74537,60,1434,0.425,0.292,0,3,0,0,13,12724,3896,106154,19,58507,1.2655268430167408,0.1707048753655853
49,27142,577,1,1,28116,120,999,0.143,0.442,0,3,0,9,19,10880,211,40724,6,102394,1.0358471797516855,0.3869545115054948
72,29069,603,0,4,50199,24,915,0.363,0.378,0,1,0,33,17,15862,1166,57748,15,2977,1.7268317853457171,0.3159760956175299
30,47116,625,1,0,89359,120,1337,0.165,0.341,0,1,0,9,4,12768,5496,167847,9,20372,1.8965341596451384,0.142882721575649
43,35688,761,0,1,71129,72,314,0.198,0.106,0,0,0,5,9,13617,1007,136308,11,56642,1.9930230603267116,0.1914382117250105
58,145715,598,0,0,62896,72,1281,0.489,0.105,0,2,0,25,26,38311,31497,107177,15,324722,0.4316341376375964,0.6091069526368508
18,43808,677,0,0,54191,120,581,0.307,0.159,0,1,1,47,0,20240,5205,71647,0,61383,1.2369832682782076,0.373486861529377
49,35587,795,0,0,77075,48,331,0.173,0.112,0,0,0,44,30,29572,9249,62122,22,10390,2.165758120714848,0.3836732575639628
69,78083,590,0,3,102408,24,618,0.296,0.095,0,3,0,29,23,42607,18119,149777,15,255844,1.3115106808052863,0.416047417707428
20,54915,623,0,1,99748,72,1531,0.437,0.335,1,0,0,8,1,3964,10092,148249,0,-66501,1.816374098623352,0.0397397467643785
69,87092,723,1,3,69350,72,835,0.218,0.115,0,1,0,3,15,40822,10579,125858,16,258162,0.7962752460014008,0.5886288589926605
31,51877,612,0,1,67479,84,1544,0.072,0.357,1,1,0,31,9,12952,10967,123860,4,110833,1.300724777362273,0.1919383521043272
29,54355,593,0,3,100064,24,1335,0.478,0.295,0,3,0,46,6,4444,13256,88937,0,164130,1.840900728530429,0.0444111327637035
61,46042,571,2,4,50395,36,1994,0.68,0.52,0,2,0,23,42,24426,13403,85999,13,111905,1.0945203396824708,0.4846813239145964
53,188718,627,1,1,350237,120,7220,0.408,0.459,0,1,1,48,19,37737,21626,532865,4,2933,1.8558650692299128,0.1077467322220889
52,48256,513,2,4,105768,48,959,0.071,0.238,0,0,0,6,17,920,7435,43547,1,121461,2.191764925295812,0.0086982007960744
52,67672,778,0,2,52627,84,2089,0.461,0.37,0,4,0,6,31,33401,15748,95812,6,229009,0.7776661297711052,0.6346621570266778
21,53422,583,2,1,86276,120,630,0.163,0.142,0,3,0,43,1,11484,9530,143873,0,-46592,1.6149598487542818,0.1331061580722556
19,68961,662,1,0,71783,60,1438,0.392,0.25,0,3,0,18,0,10459,8464,58114,0,197914,1.040906586235898,0.1457009918644823
24,64021,662,0,4,132604,60,1309,0.475,0.245,0,3,0,39,3,51863,3423,59018,6,200214,2.071225516228796,0.3911089325440217
34,97884,555,0,3,199898,48,978,0.374,0.12,0,3,0,31,15,68962,19728,185980,14,78098,2.0421719364560453,0.3449842170295999
57,105004,572,0,1,136743,84,3358,0.407,0.384,0,4,0,42,26,38543,856,142432,9,190222,1.3022522737012523,0.2818624583162698
23,36037,681,0,1,27304,36,880,0.399,0.293,0,3,0,0,2,26944,6430,46749,3,131842,0.7576447083633941,0.9867789782091192
68,20199,549,0,3,33379,36,267,0.288,0.159,0,3,0,32,28,12431,959,60826,6,33505,1.6524257425742577,0.3724086279209107
38,90881,777,1,1,20782,12,1855,0.298,0.245,0,3,0,33,14,61962,18189,40871,17,241279,0.2286701437028234,2.9813790116922485
63,68289,666,1,1,38809,60,2107,0.283,0.37,0,1,0,3,28,48309,3111,27977,18,333326,0.568296968809489,1.2447565060551404
21,53399,773,2,3,104940,12,1077,0.313,0.242,0,3,0,30,1,36445,5116,74489,1,73435,1.965168539325843,0.3472903822147683
39,167392,593,1,1,329173,120,2614,0.354,0.187,0,4,0,27,7,149917,27381,248568,14,355627,1.9664681318812616,0.4554339042573229
30,132575,737,0,4,99647,84,1732,0.375,0.157,0,2,0,1,6,70118,3387,76149,7,314611,0.7516217113202993,0.7036568721901092
50,61200,566,0,2,94936,36,1179,0.172,0.231,0,2,0,41,13,48343,17841,36932,3,283250,1.5512164833907942,0.5092113717517933
39,53967,654,2,4,17009,120,1486,0.298,0.33,0,0,0,17,20,22474,8188,10686,11,67298,0.3151682478505781,1.321222810111699
66,48121,705,0,4,39757,12,1391,0.176,0.347,0,3,0,30,37,35864,12134,22681,13,165868,0.8261709820871951,0.9020574475577242
66,35864,663,0,0,49116,84,1515,0.198,0.507,0,1,0,21,44,15769,8380,21377,9,63337,1.369468841488917,0.321049738379787
71,97001,669,0,1,40186,72,937,0.28,0.116,0,0,0,26,39,52129,16547,57536,23,224466,0.4142801179357127,1.2971607733844277
63,47052,604,1,4,96379,48,1215,0.345,0.31,1,2,1,28,42,14772,893,51776,22,105932,2.048307228019468,0.1532683129279933
74,49443,699,0,1,99816,72,1740,0.393,0.422,0,1,0,25,29,7445,2947,32063,8,61485,2.0187687080333307,0.0745864932827073
49,75270,774,2,0,83581,48,1057,0.355,0.169,0,4,0,30,26,3755,18225,50282,8,74169,1.110401084082847,0.0449259409920796
23,29780,795,0,0,35914,24,654,0.498,0.264,0,1,0,22,3,14558,8000,31412,0,87174,1.205936671031866,0.4053459557288041
33,97342,555,0,0,131551,84,3169,0.375,0.391,0,3,0,7,14,73226,29086,210822,11,16951,1.3514171537758235,0.5566315981513014
54,58322,614,1,3,7544,120,359,0.263,0.074,0,1,0,34,26,40225,11531,9785,23,149578,0.129348627471152,5.331345261762757
49,100170,662,0,4,115026,72,4032,0.437,0.483,0,2,0,28,30,8949,9065,70193,11,377877,1.1482964131335416,0.0777991254227268
62,46037,662,0,4,4869,24,1219,0.096,0.318,0,3,0,41,27,22490,2188,3733,4,144327,0.1057604587514661,4.618069815195072
31,39526,705,0,0,46268,12,489,0.489,0.148,0,0,0,8,6,34801,3099,65165,1,100933,1.170541655071217,0.752145064730165
44,25378,527,1,0,20735,48,1093,0.23,0.517,0,1,0,17,24,13098,5687,26862,5,78971,0.8170140667480988,0.6316550925925926
35,69097,637,0,1,112706,84,1156,0.371,0.201,0,4,1,10,5,38321,5800,132483,13,-37854,1.631103649888564,0.3400055009892908
25,93370,529,0,4,57168,72,877,0.505,0.113,0,0,0,37,5,33019,15653,101897,6,143351,0.6122671921688747,0.5775682625198971
35,38862,686,0,0,26024,12,389,0.439,0.12,0,1,0,0,8,133,11398,47038,5,128436,0.6696343565859558,0.0051104707012487
22,42371,657,0,1,24409,36,1237,0.433,0.35,0,1,0,40,2,35630,4605,17848,1,212188,0.5760643821391485,1.4596476853748463
66,53592,667,0,0,38460,24,282,0.378,0.063,0,0,0,38,25,6030,1744,71501,0,-12775,0.7176310339036814,0.1567821949507293
35,49844,658,0,4,18820,60,822,0.483,0.198,0,2,0,32,10,39917,12945,26940,14,86942,0.3775704684522018,2.1208756176611234
42,38164,485,0,4,36455,84,905,0.356,0.285,0,1,0,32,17,1934,1328,47591,15,143191,0.9551945499803484,0.0530502523590081
41,24139,721,0,4,52946,24,370,0.198,0.184,0,0,0,24,14,736,1361,96672,3,-24,2.1932891466445734,0.0139006931459761
21,27827,490,0,1,39293,36,1011,0.402,0.436,0,3,0,33,1,11900,449,37336,0,90723,1.4119951128359924,0.3028452180994553
55,73976,584,0,0,153502,12,1903,0.474,0.309,0,4,0,44,12,28110,9925,175036,24,-23489,2.0749962826283843,0.1831234568705497
55,52097,692,0,3,57398,24,651,0.308,0.15,0,2,1,4,14,37046,8145,34874,19,249171,1.1017313524511498,0.6454119409745814
68,29760,848,0,0,16054,120,1124,0.25,0.453,1,0,1,42,36,20172,3285,27372,19,33441,0.5394307986962804,1.256431018374338
51,39394,740,0,1,52012,120,1744,0.404,0.531,0,0,0,7,26,18605,10969,90928,7,5382,1.3202690696788932,0.3576990367792667
20,87715,647,0,1,28033,84,1995,0.147,0.273,0,0,0,43,1,45235,1100,18571,1,337441,0.319588216516941,1.6135763715488336
40,37549,723,0,1,26976,48,193,0.06,0.062,0,3,0,4,18,6978,6566,35809,2,61335,0.7184021304926764,0.2586647885235571
52,67009,634,0,3,55054,48,1693,0.089,0.303,0,1,0,34,17,38118,4095,106437,0,62862,0.8215788688255484,0.6923621832712742
36,73795,758,0,3,113618,72,3297,0.236,0.536,0,3,0,40,15,2586,22095,208426,10,154841,1.5396227437801506,0.0227602777704433
27,32505,709,0,0,18027,48,1367,0.445,0.505,0,3,0,7,3,27242,7457,15690,4,124228,0.5545745400849074,1.5110938540048813
69,87746,683,0,1,181633,120,1849,0.542,0.253,0,1,0,44,25,14829,5461,238908,12,129638,2.0699625058406554,0.0816422035521983
71,91588,791,0,1,140661,24,1534,0.274,0.201,0,3,0,30,25,70405,26661,268126,13,89615,1.5357848649947046,0.5005260838037281
49,51460,442,0,3,110775,84,919,0.134,0.214,0,2,0,15,9,24049,547,211757,19,-84923,2.1526009988146364,0.2170957608146168
58,53912,762,0,3,95620,24,801,0.185,0.178,0,0,0,1,30,43133,6286,168374,6,9195,1.773598204514681,0.4510829211156545
44,22402,461,0,3,48797,120,637,0.604,0.341,0,3,0,6,24,6437,3450,23555,5,25120,2.1781457840467797,0.1319111438993401
20,44543,773,0,1,37174,24,540,0.252,0.145,0,2,0,21,1,20976,6075,66329,0,118581,0.8345456178160919,0.5642501681237391
28,106277,676,0,4,59358,36,2274,0.264,0.257,0,1,0,15,8,86527,1692,107947,8,68949,0.5585163439281884,1.4576896511059825
22,54793,646,0,0,24996,48,365,0.368,0.08,0,3,0,11,3,19415,2761,26516,0,43746,0.4561813337226704,0.7766932031843822
50,37654,779,0,1,20362,120,351,0.046,0.112,0,0,1,42,31,21457,10089,11266,14,205923,0.5407515602177666,1.0537248931886265
65,52623,671,2,1,32174,24,1303,0.499,0.297,0,0,0,17,16,4339,8327,17471,9,29449,0.6113940407418669,0.1348562548562548
61,108790,729,1,3,204609,72,1837,0.301,0.203,0,3,0,21,13,64808,494,279526,1,-60741,1.88075300346536,0.3167391623087826
66,53343,602,0,4,61045,84,1542,0.368,0.347,0,4,0,32,29,36879,11114,106714,15,133181,1.144364877024595,0.6041182059430593
19,27448,600,0,3,49250,84,515,0.176,0.225,0,2,0,29,0,5588,324,47119,0,17595,1.794236584210718,0.1134596251852754
30,77034,591,0,3,108853,36,1805,0.185,0.281,0,2,0,31,6,10430,12829,113276,9,204421,1.413033036931265,0.095816414647142
66,36410,665,0,3,62619,48,971,0.439,0.32,0,0,0,25,37,6068,6121,20396,4,35576,1.7197824833154816,0.096901948259342
40,25791,669,1,1,22819,84,863,0.2,0.402,0,3,0,7,19,13223,812,27375,15,80059,0.8847316997518611,0.5794478527607362
57,160855,494,1,1,305894,84,910,0.214,0.068,1,1,0,42,35,86056,4112,335067,24,7445,1.9016635997413835,0.2813252913581457
51,39473,653,0,1,22941,24,357,0.396,0.109,0,3,1,4,18,2963,1942,25600,9,150973,0.5811673506611947,0.1291517740388806
25,51180,689,1,3,71488,12,1847,0.731,0.433,0,0,0,1,6,11961,15318,111849,1,66293,1.3967683319982025,0.1673124536642
37,27018,655,0,4,3750,72,594,0.247,0.264,0,0,0,21,14,17206,4525,5372,13,64499,0.1387912209926348,4.587043455078645
60,39689,481,2,1,31342,60,963,0.575,0.291,0,0,0,7,38,32629,7955,51506,14,72153,0.7896699420508945,1.0410298950323835
18,32895,722,0,1,45923,12,193,0.078,0.07,0,2,0,37,0,22411,1802,89428,0,-5512,1.396005593385214,0.4880019162093894
18,137564,700,0,4,85324,12,4226,0.16,0.369,0,1,0,44,0,24265,14572,63504,0,139991,0.6202449751026787,0.284383240550835
25,44072,675,2,1,88350,120,1905,0.49,0.519,0,1,0,21,4,7800,9122,48304,3,902,2.004628684228439,0.0882842299464635
39,109322,695,0,4,213972,60,609,0.497,0.067,0,3,0,2,18,81881,14344,69560,9,395736,1.957245959221756,0.3826697760932454
30,62195,713,1,0,20135,48,2477,0.162,0.478,0,4,0,13,3,19260,13158,34885,9,133571,0.3237346453148112,0.9564958283671036
58,54317,362,0,3,72534,60,1072,0.114,0.237,0,0,0,9,36,31649,11193,116005,14,118654,1.3353584447144593,0.436327290273661
41,87681,634,1,0,176408,12,540,0.192,0.074,0,1,0,36,20,24215,22071,255526,18,-53190,2.0119066627129856,0.1372662392508318
64,81845,693,0,0,58867,36,3525,0.308,0.517,0,0,1,5,37,64562,3708,51262,13,140328,0.7192410136109278,1.096724875993749
73,34974,700,2,2,48352,72,632,0.291,0.217,0,4,0,14,30,9093,10150,24775,12,32496,1.3824731951393854,0.1880545157487643
71,144290,698,0,1,287988,12,4726,0.438,0.393,1,1,0,48,35,2066,37169,506695,17,100782,1.995883319125933,0.0071738851136675
50,48899,799,2,4,20751,84,1413,0.72,0.347,0,2,0,13,13,18822,1975,24765,17,175435,0.4243558282208589,0.9069969159599076
29,38831,456,0,1,25981,24,975,0.618,0.301,0,3,1,7,7,32943,11179,48081,9,36148,0.6690615986814998,1.2679162497113383
60,71040,576,1,1,68619,24,435,0.105,0.073,0,3,0,30,14,16599,17816,127548,18,189835,0.9659070114440956,0.2418974060040804
70,78410,651,0,1,73708,60,961,0.219,0.147,1,4,1,15,46,56586,12083,138384,10,167456,0.9400211704990372,0.7676945827510887
30,41790,613,0,4,16878,120,1481,0.437,0.425,0,1,0,1,11,29673,6408,27521,10,215580,0.4038668612859228,1.7579832928491024
36,65738,639,0,1,111975,60,1776,0.049,0.324,0,1,0,29,9,30719,4493,149976,16,-6224,1.703326792315064,0.2743355719082661
18,52313,760,0,3,113550,24,1783,0.158,0.409,0,2,0,34,0,8638,392,186156,0,48489,2.1705470810872804,0.0760715449445623
75,23963,580,0,2,48779,24,983,0.377,0.492,0,1,0,11,33,2347,3409,94125,12,-45393,2.035511600734435,0.0481139811398114
73,49763,731,0,1,34105,72,2043,0.16,0.493,0,2,0,23,26,13242,3011,16641,0,142745,0.6853347801623664,0.3882601301823726
62,97939,649,0,2,102586,24,3599,0.197,0.441,0,3,0,2,41,81996,28826,203382,16,-42875,1.0474372064529305,0.7992825601684423
60,41658,707,0,1,74129,24,417,0.278,0.12,0,4,0,33,14,32469,8664,31348,23,102460,1.779423413908159,0.4380008093889114
43,41838,669,0,4,40308,12,452,0.501,0.13,0,4,0,35,19,21509,6067,57842,13,92080,0.9634073472119314,0.5336029174626014
51,55783,850,1,3,21690,48,2105,0.099,0.453,0,3,0,14,32,38588,107,34391,24,196249,0.3888211673598164,1.778986676501775
31,38036,664,0,4,12116,36,1529,0.41,0.482,0,1,0,26,4,6621,7583,23746,8,93176,0.3185319557273181,0.5464223817776678
57,33481,850,0,3,52946,72,592,0.151,0.212,0,4,1,4,22,12351,1686,25864,1,115180,1.5813272803297294,0.2332710068559125
62,64504,740,0,3,34676,48,1672,0.113,0.311,0,3,0,45,32,12572,13402,13645,15,116967,0.5375707309510891,0.3625457796233814
51,56443,644,0,4,74016,12,2398,0.404,0.51,0,0,0,15,18,46492,11553,95393,19,83542,1.3113174119481257,0.6281259710607022
45,97929,636,0,0,19910,84,624,0.404,0.076,0,0,0,41,19,20496,20980,9101,3,383540,0.2033084856530174,1.0293807443121892
50,61284,694,0,2,53284,48,2090,0.143,0.409,0,4,0,43,30,9325,14912,89165,6,116182,0.8694460308395203,0.17500234587595
50,57974,585,1,4,38092,24,397,0.168,0.082,0,2,0,39,18,10367,8363,43981,3,210290,0.6570418283742993,0.2721497387971543
47,62443,613,1,3,129450,120,2726,0.113,0.524,0,0,0,48,9,50955,13883,201185,3,11167,2.073057459483697,0.393623842226016
31,62089,491,0,2,40685,120,1169,0.39,0.226,0,1,0,42,9,50864,10592,44102,8,117729,0.6552584957320019,1.2501597601140442
73,57971,768,0,3,8717,120,789,0.467,0.163,0,0,0,8,48,12542,12350,10856,19,271291,0.1503656937832057,1.4386327139252122
68,95223,678,0,4,184111,12,4066,0.239,0.512,1,3,0,24,47,14426,20227,353821,4,93584,1.933451650844325,0.078354479881811
70,45406,754,0,4,93416,60,427,0.391,0.113,0,0,0,35,35,28923,4463,105820,21,121965,2.057303939921157,0.3096117409036899
46,127682,553,0,2,27569,48,4671,0.349,0.439,0,3,0,24,17,109479,27426,49136,23,379417,0.2159175457970129,3.970946681175191
44,67912,591,1,0,91792,60,1262,0.104,0.223,0,1,0,32,13,17344,3784,128440,18,132235,1.3516116207500772,0.1889468695870055
52,32665,703,0,1,31996,120,594,0.39,0.218,0,3,0,24,16,8193,5973,39776,10,36472,0.9794893773342314,0.2560552551801731
71,47298,767,2,0,68698,120,1122,0.159,0.285,0,3,0,42,42,25517,9206,115376,12,-40945,1.452419712890336,0.3714318985720316
31,31858,788,1,3,54152,72,1194,0.23,0.45,0,4,0,7,10,1412,1104,99602,10,-74389,1.6997394770708434,0.0260742710468487
70,43486,465,0,3,88889,120,1022,0.297,0.282,0,4,0,10,45,21827,6657,172988,2,-98839,2.0440361487341043,0.2455506806164923
51,82917,751,0,3,115999,84,2178,0.152,0.315,0,2,1,6,20,21383,10671,124459,9,75939,1.398960418726935,0.1843362068965517
46,55616,666,1,3,92216,24,1314,0.109,0.284,1,4,0,24,22,43882,2426,78518,10,389,1.6580541920635776,0.4758558617174707
53,82946,635,2,1,179606,36,3563,0.232,0.515,0,0,0,22,14,57502,16908,295942,10,-179949,2.165310378916657,0.3201545596775181
26,82087,765,0,1,92835,48,2274,0.21,0.332,0,0,0,41,5,58250,21489,126558,5,291951,1.130920475587175,0.6274505579732
22,70025,606,1,1,24746,48,603,0.628,0.103,0,1,1,13,1,48376,9147,23004,3,206485,0.3533830291605975,1.9548228068048648
37,43284,630,0,4,64539,60,625,0.13,0.173,0,4,0,37,13,2740,12667,109958,14,117192,1.4910246043664086,0.0424542919119925
22,52255,737,0,2,100449,36,1647,0.199,0.378,0,0,0,18,3,19046,2417,150826,4,74180,1.9222481628903856,0.1896067695370831
53,82831,604,2,2,28448,72,1071,0.087,0.155,0,1,0,40,21,52511,621,32880,6,347754,0.3434421479621402,1.845794228268129
31,149776,695,0,0,223516,72,4971,0.175,0.398,0,1,0,32,5,9848,17621,351816,11,309265,1.4923252568818977,0.0440592885552329
69,29363,605,2,0,26501,48,839,0.206,0.343,0,3,0,10,16,3388,7352,47556,8,-6410,0.902499659446942,0.1278394083465399
30,39401,802,1,3,84920,24,220,0.182,0.067,0,4,0,37,3,4112,6583,138065,7,-97041,2.1552205471803463,0.0484214740759058
25,24655,689,1,3,3920,72,256,0.301,0.125,0,0,0,26,6,17739,139,6592,7,57716,0.1589876703439325,4.524100994644224
26,35752,770,0,4,54275,72,768,0.134,0.258,0,0,0,46,3,4866,2359,33113,7,30925,1.518054428998965,0.0896528852531505
34,58058,538,1,2,6778,48,841,0.118,0.174,0,0,0,38,11,27030,138,3900,7,81529,0.1167433128369417,3.9873137630919016
